Weights,PortfolioStandardDeviation,PortfolioReturn,PortfolioSharpeRatio,WeightsStringRepresent
"[0.1, 0.0, 0.4, 0.0, 0.5]",0.04284554685441183,0.6484972772872991,14.668905485625336,"Weights: 0.1, 0.0, 0.4, 0.0, 0.5"
"[0.1, 0.0, 0.4, 0.05, 0.45]",0.04259826800804949,0.6462812320879623,14.702035114892896,"Weights: 0.1, 0.0, 0.4, 0.05, 0.45"
"[0.1, 0.0, 0.4, 0.1, 0.4]",0.042425794611292866,0.6440651868886256,14.709569793714891,"Weights: 0.1, 0.0, 0.4, 0.1, 0.4"
"[0.1, 0.0, 0.4, 0.15, 0.35]",0.04232904107814846,0.6418491416892887,14.690839335132168,"Weights: 0.1, 0.0, 0.4, 0.15, 0.35"
"[0.1, 0.0, 0.4, 0.2, 0.3]",0.0423085268932107,0.6396330964899519,14.645584282665848,"Weights: 0.1, 0.0, 0.4, 0.2, 0.3"
"[0.1, 0.0, 0.4, 0.25, 0.25]",0.042364362809246485,0.6374170512906152,14.573972328361261,"Weights: 0.1, 0.0, 0.4, 0.25, 0.25"
"[0.1, 0.0, 0.4, 0.3, 0.2]",0.04249624787761126,0.6352010060912784,14.47659586001688,"Weights: 0.1, 0.0, 0.4, 0.3, 0.2"
"[0.1, 0.0, 0.4, 0.35, 0.15000000000000002]",0.04270347749538991,0.6329849608919416,14.35445066407336,"Weights: 0.1, 0.0, 0.4, 0.35, 0.15000000000000002"
"[0.1, 0.0, 0.4, 0.4, 0.09999999999999998]",0.04298496197282424,0.6307689156926048,14.20889742972769,"Weights: 0.1, 0.0, 0.4, 0.4, 0.09999999999999998"
"[0.1, 0.0, 0.4, 0.45, 0.04999999999999999]",0.0433392544985836,0.628552870493268,14.041609103201269,"Weights: 0.1, 0.0, 0.4, 0.45, 0.04999999999999999"
"[0.1, 0.0, 0.4, 0.5, 0.0]",0.043764586874124975,0.6263368252939313,13.854508144629992,"Weights: 0.1, 0.0, 0.4, 0.5, 0.0"
"[0.1, 0.0, 0.45, 0.0, 0.45]",0.04244464599457725,0.6735669864392402,15.398101954313395,"Weights: 0.1, 0.0, 0.45, 0.0, 0.45"
"[0.1, 0.0, 0.45, 0.05, 0.4]",0.042228655798495406,0.6713509412399035,15.424382541276886,"Weights: 0.1, 0.0, 0.45, 0.05, 0.4"
"[0.1, 0.0, 0.45, 0.1, 0.35]",0.04208841677436437,0.6691348960405665,15.423124597928522,"Weights: 0.1, 0.0, 0.45, 0.1, 0.35"
"[0.1, 0.0, 0.45, 0.15, 0.30000000000000004]",0.04202468728829963,0.6669188508412298,15.393781431452618,"Weights: 0.1, 0.0, 0.45, 0.15, 0.30000000000000004"
"[0.1, 0.0, 0.45, 0.2, 0.25]",0.042037815307983464,0.6647028056418931,15.336258578581665,"Weights: 0.1, 0.0, 0.45, 0.2, 0.25"
"[0.1, 0.0, 0.45, 0.25, 0.2]",0.042127728981501786,0.6624867604425563,15.250923227422753,"Weights: 0.1, 0.0, 0.45, 0.25, 0.2"
"[0.1, 0.0, 0.45, 0.3, 0.15000000000000002]",0.04229393859043613,0.6602707152432195,15.138592823984547,"Weights: 0.1, 0.0, 0.45, 0.3, 0.15000000000000002"
"[0.1, 0.0, 0.45, 0.35, 0.10000000000000003]",0.04253554975460266,0.6580546700438827,15.000503666344187,"Weights: 0.1, 0.0, 0.45, 0.35, 0.10000000000000003"
"[0.1, 0.0, 0.45, 0.4, 0.04999999999999999]",0.04285128706868622,0.6558386248445459,14.838262006584815,"Weights: 0.1, 0.0, 0.45, 0.4, 0.04999999999999999"
"[0.1, 0.0, 0.45, 0.45, 0.0]",0.043239526743959755,0.6536225796452091,14.653781559570874,"Weights: 0.1, 0.0, 0.45, 0.45, 0.0"
"[0.1, 0.0, 0.5, 0.0, 0.4]",0.042107485664997044,0.6986366955911812,16.116770803898078,"Weights: 0.1, 0.0, 0.5, 0.0, 0.4"
"[0.1, 0.0, 0.5, 0.05, 0.35000000000000003]",0.04192364000038107,0.6964206503918444,16.134587797855723,"Weights: 0.1, 0.0, 0.5, 0.05, 0.35000000000000003"
"[0.1, 0.0, 0.5, 0.1, 0.30000000000000004]",0.04181634718405173,0.6942046051925076,16.12299138002282,"Weights: 0.1, 0.0, 0.5, 0.1, 0.30000000000000004"
"[0.1, 0.0, 0.5, 0.15, 0.25]",0.04178619690561383,0.6919885599931709,16.081591763688156,"Weights: 0.1, 0.0, 0.5, 0.15, 0.25"
"[0.1, 0.0, 0.5, 0.2, 0.2]",0.041833355960695894,0.6897725147938341,16.010489701641724,"Weights: 0.1, 0.0, 0.5, 0.2, 0.2"
"[0.1, 0.0, 0.5, 0.25, 0.15000000000000002]",0.04195756366992524,0.6875564695944973,15.910277223102808,"Weights: 0.1, 0.0, 0.5, 0.25, 0.15000000000000002"
"[0.1, 0.0, 0.5, 0.3, 0.10000000000000003]",0.04215813902889156,0.6853404243951605,15.782015993144134,"Weights: 0.1, 0.0, 0.5, 0.3, 0.10000000000000003"
"[0.1, 0.0, 0.5, 0.35, 0.050000000000000044]",0.04243399913659858,0.6831243791958237,15.627195001375455,"Weights: 0.1, 0.0, 0.5, 0.35, 0.050000000000000044"
"[0.1, 0.0, 0.5, 0.4, 0.0]",0.042783687757746276,0.680908333996487,15.44767103150955,"Weights: 0.1, 0.0, 0.5, 0.4, 0.0"
"[0.1, 0.0, 0.55, 0.0, 0.35]",0.04183560698164239,0.7237064047431224,16.820752835064905,"Weights: 0.1, 0.0, 0.55, 0.0, 0.35"
"[0.1, 0.0, 0.55, 0.05, 0.3]",0.0416846386368752,0.7214903595437857,16.828510033507428,"Weights: 0.1, 0.0, 0.55, 0.05, 0.3"
"[0.1, 0.0, 0.55, 0.1, 0.24999999999999997]",0.041610866899564496,0.7192743143444489,16.80508882528875,"Weights: 0.1, 0.0, 0.55, 0.1, 0.24999999999999997"
"[0.1, 0.0, 0.55, 0.15, 0.19999999999999998]",0.04161470231855149,0.7170582691451121,16.750288487210188,"Weights: 0.1, 0.0, 0.55, 0.15, 0.19999999999999998"
"[0.1, 0.0, 0.55, 0.2, 0.14999999999999997]",0.041696123477752915,0.7148422239457753,16.66443222992925,"Weights: 0.1, 0.0, 0.55, 0.2, 0.14999999999999997"
"[0.1, 0.0, 0.55, 0.25, 0.09999999999999998]",0.04185467759001807,0.7126261787464386,16.548357761370575,"Weights: 0.1, 0.0, 0.55, 0.25, 0.09999999999999998"
"[0.1, 0.0, 0.55, 0.3, 0.04999999999999999]",0.04208949296842008,0.7104101335471017,16.403384428154535,"Weights: 0.1, 0.0, 0.55, 0.3, 0.04999999999999999"
"[0.1, 0.0, 0.55, 0.35, 0.0]",0.042399302583827785,0.708194088347765,16.231259629498254,"Weights: 0.1, 0.0, 0.55, 0.35, 0.0"
"[0.1, 0.0, 0.6, 0.0, 0.30000000000000004]",0.04163028898636815,0.7487761138950635,17.505910519470607,"Weights: 0.1, 0.0, 0.6, 0.0, 0.30000000000000004"
"[0.1, 0.0, 0.6, 0.05, 0.25000000000000006]",0.041512791917236204,0.7465600686957268,17.502076712745918,"Weights: 0.1, 0.0, 0.6, 0.05, 0.25000000000000006"
"[0.1, 0.0, 0.6, 0.1, 0.20000000000000004]",0.041472965694786736,0.7443440234963898,17.465450356916286,"Weights: 0.1, 0.0, 0.6, 0.1, 0.20000000000000004"
"[0.1, 0.0, 0.6, 0.15, 0.15000000000000005]",0.041511033874864454,0.7421279782970531,17.396048975169283,"Weights: 0.1, 0.0, 0.6, 0.15, 0.15000000000000005"
"[0.1, 0.0, 0.6, 0.2, 0.10000000000000003]",0.04162678275198925,0.7399119330977164,17.294440874446714,"Weights: 0.1, 0.0, 0.6, 0.2, 0.10000000000000003"
"[0.1, 0.0, 0.6, 0.25, 0.050000000000000044]",0.04181956731345335,0.7376958878983797,17.161724379379148,"Weights: 0.1, 0.0, 0.6, 0.25, 0.050000000000000044"
"[0.1, 0.0, 0.6, 0.3, 5.551115123125783e-17]",0.04208832899236535,0.7354798426990428,16.9994832255951,"Weights: 0.1, 0.0, 0.6, 0.3, 5.551115123125783e-17"
"[0.1, 0.0, 0.65, 0.0, 0.25]",0.04149251978039139,0.7738458230470046,18.168234347706655,"Weights: 0.1, 0.0, 0.65, 0.0, 0.25"
"[0.1, 0.0, 0.65, 0.05, 0.2]",0.04140893592344773,0.7716297778476677,18.151390782830013,"Weights: 0.1, 0.0, 0.65, 0.05, 0.2"
"[0.1, 0.0, 0.65, 0.1, 0.15]",0.04140331882808683,0.7694137326483309,18.100329970165337,"Weights: 0.1, 0.0, 0.65, 0.1, 0.15"
"[0.1, 0.0, 0.65, 0.15, 0.1]",0.041475700171669176,0.7671976874489942,18.015312203442505,"Weights: 0.1, 0.0, 0.65, 0.15, 0.1"
"[0.1, 0.0, 0.65, 0.2, 0.04999999999999999]",0.041625673070380106,0.7649816422496574,17.89716747618838,"Weights: 0.1, 0.0, 0.65, 0.2, 0.04999999999999999"
"[0.1, 0.0, 0.65, 0.25, 0.0]",0.041852403413377794,0.7627655970503207,17.74726267722301,"Weights: 0.1, 0.0, 0.65, 0.25, 0.0"
"[0.1, 0.0, 0.7, 0.0, 0.20000000000000007]",0.04142297335338666,0.7989155321989456,18.803950299605013,"Weights: 0.1, 0.0, 0.7, 0.0, 0.20000000000000007"
"[0.1, 0.0, 0.7, 0.05, 0.15000000000000008]",0.04137358266976905,0.7966994869996088,18.772836116199564,"Weights: 0.1, 0.0, 0.7, 0.05, 0.15000000000000008"
"[0.1, 0.0, 0.7, 0.1, 0.10000000000000006]",0.04140227075307617,0.794483441800272,18.706303488021323,"Weights: 0.1, 0.0, 0.7, 0.1, 0.10000000000000006"
"[0.1, 0.0, 0.7, 0.15, 0.05000000000000007]",0.04150887571558424,0.7922673966009353,18.60487385619535,"Weights: 0.1, 0.0, 0.7, 0.15, 0.05000000000000007"
"[0.1, 0.0, 0.7, 0.2, 5.551115123125783e-17]",0.04169279988096975,0.7900513514015984,18.46964832297292,"Weights: 0.1, 0.0, 0.7, 0.2, 5.551115123125783e-17"
"[0.1, 0.0, 0.75, 0.0, 0.15000000000000002]",0.0414219933394828,0.8239852413508868,19.409622196634864,"Weights: 0.1, 0.0, 0.75, 0.0, 0.15000000000000002"
"[0.1, 0.0, 0.75, 0.05, 0.10000000000000002]",0.041406907619668885,0.8217691961515501,19.363174944527806,"Weights: 0.1, 0.0, 0.75, 0.05, 0.10000000000000002"
"[0.1, 0.0, 0.75, 0.1, 0.05000000000000002]",0.04146982667088698,0.8195531509522131,19.28035912225123,"Weights: 0.1, 0.0, 0.75, 0.1, 0.05000000000000002"
"[0.1, 0.0, 0.75, 0.15, 2.7755575615628914e-17]",0.04161039664176496,0.8173371057528764,19.16196840461207,"Weights: 0.1, 0.0, 0.75, 0.15, 2.7755575615628914e-17"
"[0.1, 0.0, 0.8, 0.0, 0.09999999999999998]",0.041489584597444444,0.8490549505028279,19.982242737467505,"Weights: 0.1, 0.0, 0.8, 0.0, 0.09999999999999998"
"[0.1, 0.0, 0.8, 0.05, 0.049999999999999975]",0.04150874536030857,0.846838905303491,19.919631348196077,"Weights: 0.1, 0.0, 0.8, 0.05, 0.049999999999999975"
"[0.1, 0.0, 0.85, 0.0, 0.050000000000000044]",0.0416254130909521,0.8741246596547689,20.519307707253134,"Weights: 0.1, 0.0, 0.85, 0.0, 0.050000000000000044"
"[0.1, 0.0, 0.85, 0.05, 4.163336342344337e-17]",0.041678593680949075,0.8719086144554321,20.439955843443734,"Weights: 0.1, 0.0, 0.85, 0.05, 4.163336342344337e-17"
"[0.1, 0.0, 0.9, 0.0, 0.0]",0.04182881407580041,0.8991943688067099,21.018869127235376,"Weights: 0.1, 0.0, 0.9, 0.0, 0.0"
"[0.1, 0.05, 0.0, 0.0, 0.85]",0.047282949730446784,0.4635561633183811,9.380890275395894,"Weights: 0.1, 0.05, 0.0, 0.0, 0.85"
"[0.1, 0.05, 0.0, 0.05, 0.7999999999999999]",0.04684752199645224,0.4613401181190443,9.420778289030249,"Weights: 0.1, 0.05, 0.0, 0.05, 0.7999999999999999"
"[0.1, 0.05, 0.0, 0.1, 0.75]",0.04647760060810129,0.4591240729197076,9.448079659326602,"Weights: 0.1, 0.05, 0.0, 0.1, 0.75"
"[0.1, 0.05, 0.0, 0.15, 0.7]",0.04617475997172326,0.45690802772037076,9.462053034773255,"Weights: 0.1, 0.05, 0.0, 0.15, 0.7"
"[0.1, 0.05, 0.0, 0.2, 0.6499999999999999]",0.045940326704196566,0.454691982521034,9.462100374687271,"Weights: 0.1, 0.05, 0.0, 0.2, 0.6499999999999999"
"[0.1, 0.05, 0.0, 0.25, 0.6]",0.0457753518393071,0.4524759373216972,9.447790567288047,"Weights: 0.1, 0.05, 0.0, 0.25, 0.6"
"[0.1, 0.05, 0.0, 0.3, 0.55]",0.0456805879276786,0.4502598921223605,9.418878163379746,"Weights: 0.1, 0.05, 0.0, 0.3, 0.55"
"[0.1, 0.05, 0.0, 0.35, 0.5]",0.04565647215791399,0.4480438469230237,9.375315846623675,"Weights: 0.1, 0.05, 0.0, 0.35, 0.5"
"[0.1, 0.05, 0.0, 0.4, 0.44999999999999996]",0.045703116365039646,0.44582780172368686,9.317259644233397,"Weights: 0.1, 0.05, 0.0, 0.4, 0.44999999999999996"
"[0.1, 0.05, 0.0, 0.45, 0.39999999999999997]",0.045820304452593,0.4436117565243501,9.245066386728857,"Weights: 0.1, 0.05, 0.0, 0.45, 0.39999999999999997"
"[0.1, 0.05, 0.0, 0.5, 0.35]",0.04600749736577999,0.4413957113250133,9.159283496225205,"Weights: 0.1, 0.05, 0.0, 0.5, 0.35"
"[0.1, 0.05, 0.0, 0.55, 0.29999999999999993]",0.04626384535118295,0.4391796661256765,9.060631751289524,"Weights: 0.1, 0.05, 0.0, 0.55, 0.29999999999999993"
"[0.1, 0.05, 0.0, 0.6, 0.25]",0.04658820686156606,0.4369636209263397,8.949982173929145,"Weights: 0.1, 0.05, 0.0, 0.6, 0.25"
"[0.1, 0.05, 0.0, 0.65, 0.19999999999999996]",0.04697917314678868,0.43474757572700296,8.82832855382755,"Weights: 0.1, 0.05, 0.0, 0.65, 0.19999999999999996"
"[0.1, 0.05, 0.0, 0.7, 0.15000000000000002]",0.047435097339605076,0.4325315305276662,8.69675733084731,"Weights: 0.1, 0.05, 0.0, 0.7, 0.15000000000000002"
"[0.1, 0.05, 0.0, 0.75, 0.09999999999999998]",0.047954126712532755,0.4303154853283294,8.556416589296244,"Weights: 0.1, 0.05, 0.0, 0.75, 0.09999999999999998"
"[0.1, 0.05, 0.0, 0.8, 0.04999999999999993]",0.04853423675084905,0.4280994401289926,8.408485791668566,"Weights: 0.1, 0.05, 0.0, 0.8, 0.04999999999999993"
"[0.1, 0.05, 0.0, 0.85, 0.0]",0.049173265747713614,0.4258833949296559,8.254147629975705,"Weights: 0.1, 0.05, 0.0, 0.85, 0.0"
"[0.1, 0.05, 0.05, 0.0, 0.7999999999999999]",0.04647602759270746,0.4886258724703222,10.083173987611929,"Weights: 0.1, 0.05, 0.05, 0.0, 0.7999999999999999"
"[0.1, 0.05, 0.05, 0.05, 0.7499999999999999]",0.04606380322666625,0.48640982727098536,10.125300009986617,"Weights: 0.1, 0.05, 0.05, 0.05, 0.7499999999999999"
"[0.1, 0.05, 0.05, 0.1, 0.7]",0.04571860511535683,0.48419378207164865,10.153279630916089,"Weights: 0.1, 0.05, 0.05, 0.1, 0.7"
"[0.1, 0.05, 0.05, 0.15, 0.6499999999999999]",0.04544196077156898,0.4819777368723118,10.166324890658125,"Weights: 0.1, 0.05, 0.05, 0.15, 0.6499999999999999"
"[0.1, 0.05, 0.05, 0.2, 0.5999999999999999]",0.045235127975033707,0.47976169167297505,10.163819850951409,"Weights: 0.1, 0.05, 0.05, 0.2, 0.5999999999999999"
"[0.1, 0.05, 0.05, 0.25, 0.5499999999999999]",0.04509906724259959,0.4775456464736383,10.145346111314929,"Weights: 0.1, 0.05, 0.05, 0.25, 0.5499999999999999"
"[0.1, 0.05, 0.05, 0.3, 0.49999999999999994]",0.045034420041445436,0.4753296012743015,10.110702010934283,"Weights: 0.1, 0.05, 0.05, 0.3, 0.49999999999999994"
"[0.1, 0.05, 0.05, 0.35, 0.44999999999999996]",0.04504149386807841,0.47311355607496475,10.059914029540952,"Weights: 0.1, 0.05, 0.05, 0.35, 0.44999999999999996"
"[0.1, 0.05, 0.05, 0.4, 0.3999999999999999]",0.04512025498984827,0.4708975108756279,9.99323942156525,"Weights: 0.1, 0.05, 0.05, 0.4, 0.3999999999999999"
"[0.1, 0.05, 0.05, 0.45, 0.3499999999999999]",0.04527032924456912,0.46868146567629115,9.911159763215494,"Weights: 0.1, 0.05, 0.05, 0.45, 0.3499999999999999"
"[0.1, 0.05, 0.05, 0.5, 0.29999999999999993]",0.04549101085441422,0.4664654204769544,9.81436578549082,"Weights: 0.1, 0.05, 0.05, 0.5, 0.29999999999999993"
"[0.1, 0.05, 0.05, 0.55, 0.2499999999999999]",0.045781278775097085,0.46424937527761756,9.70373452126612,"Weights: 0.1, 0.05, 0.05, 0.55, 0.2499999999999999"
"[0.1, 0.05, 0.05, 0.6, 0.19999999999999996]",0.04613981971239004,0.46203333007828085,9.580300331333556,"Weights: 0.1, 0.05, 0.05, 0.6, 0.19999999999999996"
"[0.1, 0.05, 0.05, 0.65, 0.1499999999999999]",0.04656505663029456,0.459817284878944,9.445221732916462,"Weights: 0.1, 0.05, 0.05, 0.65, 0.1499999999999999"
"[0.1, 0.05, 0.05, 0.7, 0.09999999999999998]",0.047055181372035966,0.45760123967960725,9.29974610489262,"Weights: 0.1, 0.05, 0.05, 0.7, 0.09999999999999998"
"[0.1, 0.05, 0.05, 0.75, 0.04999999999999993]",0.04760818992578738,0.4553851944802705,9.14517428952787,"Weights: 0.1, 0.05, 0.05, 0.75, 0.04999999999999993"
"[0.1, 0.05, 0.1, 0.0, 0.75]",0.045717067200946065,0.5136955816222633,10.798933786637274,"Weights: 0.1, 0.05, 0.1, 0.0, 0.75"
"[0.1, 0.05, 0.1, 0.05, 0.7]",0.04532927205761796,0.5114795364229265,10.842431702812428,"Weights: 0.1, 0.05, 0.1, 0.05, 0.7"
"[0.1, 0.05, 0.1, 0.1, 0.65]",0.04500999484751416,0.5092634912235898,10.870107692327611,"Weights: 0.1, 0.05, 0.1, 0.1, 0.65"
"[0.1, 0.05, 0.1, 0.15, 0.6]",0.04476070180588031,0.5070474460242529,10.881139624139415,"Weights: 0.1, 0.05, 0.1, 0.15, 0.6"
"[0.1, 0.05, 0.1, 0.2, 0.55]",0.04458256694290497,0.5048314008249162,10.874909949573325,"Weights: 0.1, 0.05, 0.1, 0.2, 0.55"
"[0.1, 0.05, 0.1, 0.25, 0.5]",0.04447644526447959,0.5026153556255794,10.851032557923698,"Weights: 0.1, 0.05, 0.1, 0.25, 0.5"
"[0.1, 0.05, 0.1, 0.3, 0.45]",0.04444285263787502,0.5003993104262426,10.8093716292378,"Weights: 0.1, 0.05, 0.1, 0.3, 0.45"
"[0.1, 0.05, 0.1, 0.35, 0.4]",0.0444819533845073,0.4981832652269058,10.750050949728596,"Weights: 0.1, 0.05, 0.1, 0.35, 0.4"
"[0.1, 0.05, 0.1, 0.4, 0.35]",0.04459355628667741,0.495967220027569,10.673452840758678,"Weights: 0.1, 0.05, 0.1, 0.4, 0.35"
"[0.1, 0.05, 0.1, 0.45, 0.3]",0.04477711923255707,0.4937511748282323,10.580206653485911,"Weights: 0.1, 0.05, 0.1, 0.45, 0.3"
"[0.1, 0.05, 0.1, 0.5, 0.25]",0.045031762238693006,0.4915351296288955,10.471167597872387,"Weights: 0.1, 0.05, 0.1, 0.5, 0.25"
"[0.1, 0.05, 0.1, 0.55, 0.19999999999999996]",0.04535628813031003,0.4893190844295587,10.347387402628502,"Weights: 0.1, 0.05, 0.1, 0.55, 0.19999999999999996"
"[0.1, 0.05, 0.1, 0.6, 0.15000000000000002]",0.04574920977109012,0.4871030392302219,10.210078853108278,"Weights: 0.1, 0.05, 0.1, 0.6, 0.15000000000000002"
"[0.1, 0.05, 0.1, 0.65, 0.09999999999999998]",0.04620878244966744,0.48488699403088514,10.060576569773499,"Weights: 0.1, 0.05, 0.1, 0.65, 0.09999999999999998"
"[0.1, 0.05, 0.1, 0.7, 0.050000000000000044]",0.046733039868642814,0.4826709488315484,9.900296452617322,"Weights: 0.1, 0.05, 0.1, 0.7, 0.050000000000000044"
"[0.1, 0.05, 0.1, 0.75, 0.0]",0.04731983214604215,0.4804549036322116,9.73069604750752,"Weights: 0.1, 0.05, 0.1, 0.75, 0.0"
"[0.1, 0.05, 0.15, 0.0, 0.7]",0.045008494900241856,0.5387652907742044,11.52594175663974,"Weights: 0.1, 0.05, 0.15, 0.0, 0.7"
"[0.1, 0.05, 0.15, 0.05, 0.6499999999999999]",0.044646356289328094,0.5365492455748675,11.569796250054548,"Weights: 0.1, 0.05, 0.15, 0.05, 0.6499999999999999"
"[0.1, 0.05, 0.15, 0.1, 0.6]",0.044354184759999096,0.5343332003755308,11.596046757675571,"Weights: 0.1, 0.05, 0.15, 0.1, 0.6"
"[0.1, 0.05, 0.15, 0.15, 0.5499999999999999]",0.04413336992137157,0.532117155176194,11.603853412703058,"Weights: 0.1, 0.05, 0.15, 0.15, 0.5499999999999999"
"[0.1, 0.05, 0.15, 0.2, 0.49999999999999994]",0.04398498646801081,0.5299011099768572,11.592617184222522,"Weights: 0.1, 0.05, 0.15, 0.2, 0.49999999999999994"
"[0.1, 0.05, 0.15, 0.25, 0.44999999999999996]",0.04390976870409981,0.5276850647775204,11.562007265370049,"Weights: 0.1, 0.05, 0.15, 0.25, 0.44999999999999996"
"[0.1, 0.05, 0.15, 0.3, 0.39999999999999997]",0.04390809264572958,0.5254690195781837,11.511978524244658,"Weights: 0.1, 0.05, 0.15, 0.3, 0.39999999999999997"
"[0.1, 0.05, 0.15, 0.35, 0.35]",0.04397996670083302,0.5232529743788469,11.44277752191465,"Weights: 0.1, 0.05, 0.15, 0.35, 0.35"
"[0.1, 0.05, 0.15, 0.4, 0.29999999999999993]",0.044125031459578246,0.5210369291795102,11.354936474968785,"Weights: 0.1, 0.05, 0.15, 0.4, 0.29999999999999993"
"[0.1, 0.05, 0.15, 0.45, 0.24999999999999994]",0.044342568607300355,0.5188208839801733,11.249255504293222,"Weights: 0.1, 0.05, 0.15, 0.45, 0.24999999999999994"
"[0.1, 0.05, 0.15, 0.5, 0.19999999999999996]",0.04463151845007615,0.5166048387808365,11.126774441616364,"Weights: 0.1, 0.05, 0.15, 0.5, 0.19999999999999996"
"[0.1, 0.05, 0.15, 0.55, 0.1499999999999999]",0.044990505072824157,0.5143887935814998,10.988736240707997,"Weights: 0.1, 0.05, 0.15, 0.55, 0.1499999999999999"
"[0.1, 0.05, 0.15, 0.6, 0.09999999999999998]",0.04541786777621914,0.5121727483821631,10.836544568916674,"Weights: 0.1, 0.05, 0.15, 0.6, 0.09999999999999998"
"[0.1, 0.05, 0.15, 0.65, 0.04999999999999993]",0.04591169719200558,0.5099567031828263,10.67171838875389,"Weights: 0.1, 0.05, 0.15, 0.65, 0.04999999999999993"
"[0.1, 0.05, 0.15, 0.7, 0.0]",0.04646987436872066,0.5077406579834894,10.495846279106633,"Weights: 0.1, 0.05, 0.15, 0.7, 0.0"
"[0.1, 0.05, 0.2, 0.0, 0.6499999999999999]",0.04435272573344214,0.5638349999261454,12.261591388871315,"Weights: 0.1, 0.05, 0.2, 0.0, 0.6499999999999999"
"[0.1, 0.05, 0.2, 0.05, 0.5999999999999999]",0.04401745837307367,0.5616189547268087,12.304639448654024,"Weights: 0.1, 0.05, 0.2, 0.05, 0.5999999999999999"
"[0.1, 0.05, 0.2, 0.1, 0.5499999999999999]",0.043753549140002186,0.5594029095274718,12.328209256842127,"Weights: 0.1, 0.05, 0.2, 0.1, 0.5499999999999999"
"[0.1, 0.05, 0.2, 0.15, 0.4999999999999999]",0.043562294959630835,0.557186864328135,12.331463822692214,"Weights: 0.1, 0.05, 0.2, 0.15, 0.4999999999999999"
"[0.1, 0.05, 0.2, 0.2, 0.4499999999999999]",0.0434446553794037,0.5549708191287983,12.313846535480126,"Weights: 0.1, 0.05, 0.2, 0.2, 0.4499999999999999"
"[0.1, 0.05, 0.2, 0.25, 0.3999999999999999]",0.043401229003363524,0.5527547739294615,12.275108013373858,"Weights: 0.1, 0.05, 0.2, 0.25, 0.3999999999999999"
"[0.1, 0.05, 0.2, 0.3, 0.3499999999999999]",0.04343223844164189,0.5505387287301248,12.215320871453306,"Weights: 0.1, 0.05, 0.2, 0.3, 0.3499999999999999"
"[0.1, 0.05, 0.2, 0.35, 0.29999999999999993]",0.04353752464464243,0.548322683530788,12.134881067378307,"Weights: 0.1, 0.05, 0.2, 0.35, 0.29999999999999993"
"[0.1, 0.05, 0.2, 0.4, 0.2499999999999999]",0.043716550954941986,0.5461066383314511,12.034495559215125,"Weights: 0.1, 0.05, 0.2, 0.4, 0.2499999999999999"
"[0.1, 0.05, 0.2, 0.45, 0.1999999999999999]",0.04396841663843731,0.5438905931321144,11.915157132907256,"Weights: 0.1, 0.05, 0.2, 0.45, 0.1999999999999999"
"[0.1, 0.05, 0.2, 0.5, 0.1499999999999999]",0.04429187910970095,0.5416745479327777,11.778108276704812,"Weights: 0.1, 0.05, 0.2, 0.5, 0.1499999999999999"
"[0.1, 0.05, 0.2, 0.55, 0.09999999999999987]",0.04468538360054096,0.5394585027334409,11.62479676524814,"Weights: 0.1, 0.05, 0.2, 0.55, 0.09999999999999987"
"[0.1, 0.05, 0.2, 0.6, 0.04999999999999993]",0.04514709867830497,0.537242457534104,11.456826079117686,"Weights: 0.1, 0.05, 0.2, 0.6, 0.04999999999999993"
"[0.1, 0.05, 0.25, 0.0, 0.6]",0.043752134049190684,0.5889047090780866,13.0029019484733,"Weights: 0.1, 0.05, 0.25, 0.0, 0.6"
"[0.1, 0.05, 0.25, 0.05, 0.5499999999999999]",0.04344492421915921,0.5866886638787497,13.043840542109637,"Weights: 0.1, 0.05, 0.25, 0.05, 0.5499999999999999"
"[0.1, 0.05, 0.25, 0.1, 0.5]",0.04321038886703755,0.584472618679413,13.063354287700317,"Weights: 0.1, 0.05, 0.25, 0.1, 0.5"
"[0.1, 0.05, 0.25, 0.15, 0.44999999999999996]",0.04304971580341382,0.5822565734800762,13.060633804125823,"Weights: 0.1, 0.05, 0.25, 0.15, 0.44999999999999996"
"[0.1, 0.05, 0.25, 0.2, 0.39999999999999997]",0.04296373371287432,0.5800405282807395,13.035192239656775,"Weights: 0.1, 0.05, 0.25, 0.2, 0.39999999999999997"
"[0.1, 0.05, 0.25, 0.25, 0.35]",0.042952891141677864,0.5778244830814027,12.986890247770464,"Weights: 0.1, 0.05, 0.25, 0.25, 0.35"
"[0.1, 0.05, 0.25, 0.3, 0.3]",0.04301724490700054,0.5756084378820658,12.91594659498166,"Weights: 0.1, 0.05, 0.25, 0.3, 0.3"
"[0.1, 0.05, 0.25, 0.35, 0.25]",0.04315645861781153,0.5733923926827291,12.822933354738542,"Weights: 0.1, 0.05, 0.25, 0.35, 0.25"
"[0.1, 0.05, 0.25, 0.4, 0.19999999999999996]",0.04336981139634889,0.5711763474833923,12.708755923476147,"Weights: 0.1, 0.05, 0.25, 0.4, 0.19999999999999996"
"[0.1, 0.05, 0.25, 0.45, 0.14999999999999997]",0.043656216278565065,0.5689603022840555,12.574619357326018,"Weights: 0.1, 0.05, 0.25, 0.45, 0.14999999999999997"
"[0.1, 0.05, 0.25, 0.5, 0.09999999999999998]",0.0440142472166548,0.5667442570847188,12.421983599842942,"Weights: 0.1, 0.05, 0.25, 0.5, 0.09999999999999998"
